,2.5%,97.5%,OR,Feature,Country,Region,log_OR,log_lower_CI,log_upper_CI,SE,Unexposed,Exposed,Total
0,1.006945940531763,1.9927506123892038,1.4165423183362695,Cognition,Denmark,NorthernEurope,0.34821891512369435,0.006921928612944902,0.6895159016344439,0.1741311155667089,2393,205,2598
0,2.494628782365405,3.4055892141154644,2.914735129380647,Cognition,Estonia,NorthernEurope,1.0697789509675406,0.9141399335108678,1.2254179684242135,0.07940766196769024,6416,1096,7512
0,1.9181958144792945,2.534535147827253,2.2049341741224153,Cognition,Spain,SouthernEurope,0.7906976554474922,0.6513850643050033,0.9300102465899808,0.07107785262371874,3142,1738,4880
0,1.2490675627968473,1.851727438554107,1.520832889780737,Cognition,France,WesternEurope,0.41925813858943545,0.222397323192727,0.6161189539861438,0.10043919152893287,2975,659,3634
0,2.4293624503739486,3.974286507787342,3.107246757025644,Cognition,Hungary,EasternEurope,1.1337370469630434,0.8876288568271946,1.3798452370988923,0.12556540313053513,2521,485,3006
0,3.0314982146010445,4.251322889795382,3.5899690458424924,Cognition,Italy,SouthernEurope,1.2781435801350185,1.1090569575804545,1.4472302026895825,0.08626868497681836,3434,1058,4492
0,1.0543440335039327,2.1161632934053842,1.4937081851292102,Cognition,Netherlands,WesternEurope,0.4012617430869275,0.05291880435881944,0.7496046818150356,0.17772598914699392,2334,200,2534
0,1.2960695470906765,1.8060775570445515,1.5299680131850364,Cognition,Poland,EasternEurope,0.42524682877079306,0.25933625936889054,0.5911573981726954,0.08464824969484819,1500,2082,3582
0,1.340204411909846,2.1505459024289104,1.697695822710849,Cognition,Portugal,SouthernEurope,0.5292719332735212,0.29282214853020894,0.7657217180168335,0.12063764527720015,1271,635,1906
0,1.8502963566307793,3.428070245697348,2.518520574839162,Cognition,Sweden,NorthernEurope,0.9236716556516998,0.6153458190341354,1.2319974922692642,0.15730910031508388,2508,259,2767
0,2.0663362894392505,2.9183464379625383,2.455663891887032,Cognition,Slovenia,EasternEurope,0.8983971490823013,0.7257771306552229,1.0710171675093796,0.08807143797299917,4406,876,5282
0,1.079648960867815,2.2840826960337446,1.5703526703607027,Cognition,Israel,Asia,0.4513002249374908,0.07663595206689786,0.8259644978080837,0.1911552412605066,623,320,943
0,2.0051516130088083,3.62721809905511,2.696872674424044,Cognition,Luxembourg,WesternEurope,0.9920928329667974,0.6957196753604287,1.2884659905731661,0.1512107946971269,1765,310,2075
0,2.5615620206014236,3.9395313458330117,3.1766891372078976,Cognition,Greece,SouthernEurope,1.155839502595616,0.9406172367143542,1.371061768476878,0.10980727851084791,1948,639,2587
0,1.5655781788294083,2.3951558233240458,1.9364409859048923,Cognition,Croatia,EasternEurope,0.6608517448916774,0.4482551991062038,0.873448290677151,0.10846762540075183,2158,618,2776
0,1.1049246581391339,1.786170616337533,1.404843036653887,Cognition,Bulgaria,EasternEurope,0.3399255788607577,0.09977714996565473,0.5800740077558606,0.12252470861995048,708,1217,1925
0,1.5268507089081385,2.8279203270822286,2.0779345889948595,Cognition,Cyprus,SouthernEurope,0.7313744143157933,0.42320725387876684,1.0395415747528198,0.15722814308011557,386,810,1196
0,0.932297278908471,1.4109207470397886,1.1469078311794292,Cognition,Finland,NorthernEurope,0.1370694784925277,-0.07010354637036112,0.3442425033554166,0.10570052288922901,1020,949,1969
0,1.3980709812226007,2.2353560701098094,1.7678196894254565,Cognition,Lithuania,NorthernEurope,0.5697469733954792,0.3350934159294171,0.8044005308615413,0.11972120278880719,1182,830,2012
0,0.9685103396457996,1.6455730033519764,1.26243988703953,Cognition,Latvia,NorthernEurope,0.23304626680766968,-0.03199612025423231,0.49808865386957174,0.1352257076846439,627,1036,1663
0,1.204084795910296,2.272877829440094,1.6543088095607823,Cognition,Malta,SouthernEurope,0.5033832838664772,0.18571977290358277,0.8210467948293716,0.16207321987902776,536,703,1239
0,1.6020240321943866,2.4509160233122467,1.9815212262896698,Cognition,Romania,EasternEurope,0.6838648458239671,0.47126784990342746,0.8964618417445068,0.10846785506149983,918,1159,2077
0,1.3337702652024195,2.477199634008482,1.8176950274484522,Cognition,Slovak Republic,EasternEurope,0.5975692300048814,0.2880097176720377,0.9071287423377251,0.1579385267004305,805,1182,1987
0,3.562473095544817,16.029411736617345,7.556741893773375,Cognition,Costa Rica,LatinAmerica,2.0224401308666256,1.2704549934384808,2.7744252682947703,0.38366588644293104,2340,212,2552
